date,price,nvts,nvts_low,nvts_high,deviation_from_low,deviation_from_high,z_score_low,z_score_high,z_score
2016-01-01 00:00:00,430.89,43.42090489,60.80701568,116.1141061,-17.386110789999996,-72.69320121,1.2368332116495504,0.5167560800985682,0.8767946458740593
2016-01-02 00:00:00,434.75,43.68993239,60.75271981,116.1207088,-17.06278742,-72.43077640999999,1.228719539453379,0.5111240407708586,0.8699217901121188
2016-01-03 00:00:00,432.76,43.0511798,60.69433027,116.1245098,-17.643150470000002,-73.07333,1.2432835208397857,0.5249142278608019,0.8840988743502938
2016-01-04 00:00:00,430.78,43.56225764,60.63500283,116.1232151,-17.07274519,-72.56095746,1.2289694257563235,0.5139179260794214,0.8714436759178725
2016-01-05 00:00:00,434.17,43.60287952,60.57461574,116.1191831,-16.971736219999997,-72.51630358,1.226434645571851,0.5129595852202694,0.8696971153960602
2016-01-06 00:00:00,432.43,43.45246563,60.50731181,116.0975419,-17.05484618,-72.64507627,1.2285202571738731,0.5157232449598023,0.8721217510668378
2016-01-07 00:00:00,429.26,45.82036885,60.44495415,116.0697578,-14.6245853,-70.24938895,1.167533820803687,0.4643081149753839,0.8159209678895354
2016-01-08 00:00:00,458.66,45.13272035,60.39488162,116.0730165,-15.26216127,-70.94029615,1.1835335378075522,0.47913604481356087,0.8313347913105565
2016-01-09 00:00:00,452.64,44.55468976,60.34008252,116.072052,-15.78539276,-71.51736224,1.1966638252735475,0.4915207695559159,0.8440922974147317
2016-01-10 00:00:00,448.47,44.52358925,60.28528949,116.0709665,-15.761700239999996,-71.54737725,1.196069270847181,0.4921649377775992,0.8441171043123901
2016-01-11 00:00:00,448.43,44.41111573,60.22785403,116.0654108,-15.816738300000004,-71.65429506999999,1.1974504292124215,0.4944595584349186,0.8459549938236701
2016-01-12 00:00:00,447.98,44.02604353,60.16585841,116.0517407,-16.139814879999996,-72.02569717,1.2055579083110715,0.5024304180243856,0.8539941631677286
2016-01-13 00:00:00,437.0,42.26960013,60.10561619,116.0535522,-17.83601606,-73.78395207,1.2481234066023927,0.540165269093865,0.8941443378481289
2016-01-14 00:00:00,432.63,42.12730939,60.04793482,116.0599201,-17.92062543,-73.93261071,1.250246645305814,0.5433557118678858,0.8968011785868499
2016-01-15 00:00:00,429.55,40.12962244,59.98706057,116.0724838,-19.85743813,-75.94286136,1.2988501946044055,0.586498778831654,0.9426744867180298
2016-01-16 00:00:00,363.75,37.41050084,59.91737634,116.0882482,-22.5068755,-78.67774736,1.3653367783749095,0.6451936335435644,1.0052652059592369
2016-01-17 00:00:00,387.87,37.69366356,59.85152342,116.1072495,-22.157859860000002,-78.41358593999999,1.3565783688164017,0.6395243236829734,0.9980513462496876
2016-01-18 00:00:00,380.16,37.6839685,59.78883737,116.129484,-22.104868870000004,-78.4455155,1.355248580863831,0.6402095810886625,0.9977290809762468
2016-01-19 00:00:00,385.49,37.15277638,59.72275417,116.1504604,-22.569977790000003,-78.99768402000001,1.3669203054051016,0.652059965732809,1.0094901355689552
2016-01-20 00:00:00,377.41,38.55188763,59.65680211,116.1629792,-21.104914479999998,-77.61109156999999,1.330155120618187,0.6223015617637284,0.9762283411909577
2016-01-21 00:00:00,420.35,40.48475641,59.59736924,116.1732695,-19.112612829999996,-75.68851309,1.280159098047992,0.5810400742443786,0.9305995861461853
2016-01-22 00:00:00,409.62,36.89728364,59.53017125,116.1931237,-22.632887610000004,-79.29584006,1.3684990024767056,0.6584588523588981,1.0134789274178018
2016-01-23 00:00:00,381.5,37.9220368,59.46624869,116.2108619,-21.54421189,-78.2888251,1.3411791155164436,0.6368467644071807,0.9890129399618122
2016-01-24 00:00:00,385.09,39.33918854,59.40722078,116.2264829,-20.06803224,-76.88729436,1.3041349705702892,0.6067677617874825,0.9554513661788858
2016-01-25 00:00:00,403.19,38.60189809,59.3507585,116.2475598,-20.74886041,-77.64566171000001,1.3212200844403423,0.6230434900725033,0.9721317872564228
2016-01-26 00:00:00,390.92,37.88895975,59.28999393,116.2678795,-21.401034180000003,-78.37891975000001,1.3375861274663114,0.6387803339936539,0.9881832307299827
2016-01-27 00:00:00,391.66,38.14873809,59.2293552,116.2867208,-21.08061711,-78.13798270999999,1.329545387720101,0.6336094550036269,0.9815774213618639
2016-01-28 00:00:00,394.36,37.24822799,59.17544065,116.3138577,-21.927212660000002,-79.06562971,1.3507903684817375,0.6535181846139068,1.0021542765478222
2016-01-29 00:00:00,379.82,36.40872971,59.11482771,116.3402694,-22.706097999999997,-79.93153969,1.370336188281783,0.6721019429386387,1.021219065610211
2016-01-30 00:00:00,378.18,36.34146623,59.05344542,116.3660831,-22.71197919,-80.02461686999999,1.370483774420649,0.6740995222004778,1.0222916483105635
2016-01-31 00:00:00,376.6,36.65525955,58.99233369,116.3903384,-22.337074140000006,-79.73507885000001,1.3610756803494124,0.6678855915220242,1.0144806359357184
2016-02-01 00:00:00,367.86,36.48815038,58.93071814,116.4146244,-22.442567760000003,-79.92647402,1.3637230010533488,0.6719932258788899,1.0178581134661193
2016-02-02 00:00:00,371.99,37.15686483,58.86896067,116.4352393,-21.712095839999996,-79.27837447,1.345392096895731,0.658084013968008,1.0017380554318693
2016-02-03 00:00:00,373.05,37.51465777,58.80830524,116.4548559,-21.293647470000003,-78.94019813,1.3348913004169543,0.6508262302273673,0.9928587653221608
2016-02-04 00:00:00,368.46,37.98596757,58.74983376,116.4739871,-20.76386619,-78.48801953,1.3215966485593167,0.6411217828643566,0.9813592157118367
2016-02-05 00:00:00,388.0,39.55799654,58.69625723,116.490197,-19.138260690000003,-76.93220045999999,1.2808027209589288,0.6077315156752782,0.9442671183171034
2016-02-06 00:00:00,384.07,37.89794213,58.64190011,116.5122723,-20.743957980000005,-78.61433017000002,1.321097059896881,0.6438326032288505,0.9824648315628657
2016-02-07 00:00:00,375.29,38.51283501,58.59136403,116.5339479,-20.078529019999998,-78.02111289,1.3043983831161727,0.6311012491386999,0.9677498161274363
2016-02-08 00:00:00,375.0,38.75720985,58.54861922,116.5570205,-19.791409369999997,-77.79981064999998,1.2971932289660737,0.6263517631183608,0.9617724960422173
2016-02-09 00:00:00,371.55,38.68077767,58.50975196,116.5803165,-19.828974290000005,-77.89953883,1.2981359057882145,0.6284920830570289,0.9633139944226217
2016-02-10 00:00:00,373.46,39.96079005,58.47299648,116.6006197,-18.51220643,-76.63982965,1.2650921367142554,0.6014567889718788,0.9332744628430671
2016-02-11 00:00:00,379.14,39.41760564,58.43491194,116.6220238,-19.0173063,-77.20441815999999,1.2777674183417753,0.6135737256801962,0.9456705720109857
2016-02-12 00:00:00,378.02,40.14045104,58.40013799,116.6416936,-18.259686949999995,-76.50124256,1.258755260156685,0.5984824971321105,0.9286188786443977
2016-02-13 00:00:00,382.62,41.10152128,58.37052019,116.6589349,-17.26899891,-75.55741362,1.2338943353023277,0.5782264782317996,0.9060604067670637
2016-02-14 00:00:00,389.88,42.39807208,58.35045742,116.6717404,-15.95238534,-74.27366832000001,1.2008544380749449,0.5506753320887439,0.8757648850818444
2016-02-15 00:00:00,405.08,42.84481554,58.32176519,116.685837,-15.476949650000002,-73.84102146000001,1.1889235673215546,0.5413900658695068,0.8651568165955307
2016-02-16 00:00:00,399.21,42.49596487,58.29375384,116.7004021,-15.79778897,-74.20443723,1.1969749032646464,0.5491895265490987,0.8730822149068725
2016-02-17 00:00:00,407.0,43.91605045,58.27218679,116.711843,-14.356136339999999,-72.79579255,1.1607972002406786,0.518957847849034,0.8398775240448563
2016-02-18 00:00:00,414.87,44.12705147,58.24914468,116.7232616,-14.122093210000003,-72.59621013,1.1549239803847,0.5146745025304534,0.8347992414575767
2016-02-19 00:00:00,420.53,43.52931358,58.22397673,116.7357698,-14.694663149999997,-73.20645622,1.1692923967554112,0.5277713210417412,0.8485318588985762
2016-02-20 00:00:00,419.98,44.5332929,58.19847486,116.7467476,-13.665181959999998,-72.2134547,1.1434579731324466,0.5064599830389482,0.8249589780856974
2016-02-21 00:00:00,435.19,45.85944197,58.18507511,116.7538656,-12.32563314,-70.89442363,1.1098425248700823,0.4781515500680144,0.7939970374690484
