name,date,value,z_score
SSR RSI Smoothed,2015-08-12,89.70041275982761,-3.238902833099819
SSR RSI Smoothed,2015-08-13,89.34520474628829,-3.2065172601203664
SSR RSI Smoothed,2015-08-14,89.01696632142898,-3.1765906000852464
SSR RSI Smoothed,2015-08-15,88.61459874378507,-3.139905322575566
SSR RSI Smoothed,2015-08-16,88.16827238498449,-3.0992121672563404
SSR RSI Smoothed,2015-08-17,87.72806264883363,-3.0590766860932703
SSR RSI Smoothed,2015-08-18,86.58608708971698,-2.954958728725091
SSR RSI Smoothed,2015-08-19,85.60002294960036,-2.8650557677699817
SSR RSI Smoothed,2015-08-20,84.74457550609979,-2.787061593777321
SSR RSI Smoothed,2015-08-21,83.88567249239159,-2.7087523632068824
SSR RSI Smoothed,2015-08-22,83.02961256081505,-2.6307023465064914
SSR RSI Smoothed,2015-08-23,82.17803420920502,-2.55306093132841
SSR RSI Smoothed,2015-08-24,81.1133497850619,-2.4559898805528166
SSR RSI Smoothed,2015-08-25,80.23888950282812,-2.376262238696619
SSR RSI Smoothed,2015-08-26,79.44494529616605,-2.303875532692248
SSR RSI Smoothed,2015-08-27,78.66636013134669,-2.2328891649447065
SSR RSI Smoothed,2015-08-28,78.01744522670975,-2.1737252941970455
SSR RSI Smoothed,2015-08-29,77.35733221425608,-2.1135404522885226
SSR RSI Smoothed,2015-08-30,76.71306450747065,-2.0548002830324763
SSR RSI Smoothed,2015-08-31,76.12332200398494,-2.0010313697261135
SSR RSI Smoothed,2015-09-01,75.50839504680583,-1.9449663005562936
SSR RSI Smoothed,2015-09-02,74.95224891646386,-1.8942604876103366
SSR RSI Smoothed,2015-09-03,74.37297680071546,-1.8414461966471218
SSR RSI Smoothed,2015-09-04,73.8972678801818,-1.7980741290819462
SSR RSI Smoothed,2015-09-05,73.52823639212637,-1.7644282209588407
SSR RSI Smoothed,2015-09-06,73.25751489656,-1.7397455831309057
SSR RSI Smoothed,2015-09-07,73.0031877822506,-1.7165576791220665
SSR RSI Smoothed,2015-09-08,72.8227735447704,-1.7001086739427376
SSR RSI Smoothed,2015-09-09,72.50757674301903,-1.6713710648885465
SSR RSI Smoothed,2015-09-10,72.21456618071764,-1.6446562538835534
SSR RSI Smoothed,2015-09-11,71.98100947474222,-1.6233620615852427
SSR RSI Smoothed,2015-09-12,71.63389038189045,-1.5917139841612582
SSR RSI Smoothed,2015-09-13,71.1470705955599,-1.5473288995992394
SSR RSI Smoothed,2015-09-14,70.70003863635377,-1.5065714121913296
SSR RSI Smoothed,2015-09-15,70.27265328991366,-1.4676051760707807
SSR RSI Smoothed,2015-09-16,69.83953719930206,-1.4281164477019754
SSR RSI Smoothed,2015-09-17,69.54721773165653,-1.4014646462450784
SSR RSI Smoothed,2015-09-18,69.28597492965524,-1.3776462144893635
SSR RSI Smoothed,2015-09-19,69.03359187476933,-1.3546355572653257
SSR RSI Smoothed,2015-09-20,68.78988432765534,-1.3324158768193228
SSR RSI Smoothed,2015-09-21,68.39722329686022,-1.296615579572947
SSR RSI Smoothed,2015-09-22,68.16062188381021,-1.2750437905442507
SSR RSI Smoothed,2015-09-23,67.9444428365032,-1.2553339809500632
SSR RSI Smoothed,2015-09-24,67.87328230363258,-1.2488460230699039
SSR RSI Smoothed,2015-09-25,67.85954432670152,-1.2475934830439694
SSR RSI Smoothed,2015-09-26,67.84930609008067,-1.246660026740544
SSR RSI Smoothed,2015-09-27,67.82593930974961,-1.2445295945969501
SSR RSI Smoothed,2015-09-28,67.98856271636092,-1.2593565466989032
SSR RSI Smoothed,2015-09-29,68.05802750678944,-1.2656898977331594
SSR RSI Smoothed,2015-09-30,68.13566020259535,-1.2727679456368715
SSR RSI Smoothed,2015-10-01,68.27058294983998,-1.285069330490047
SSR RSI Smoothed,2015-10-02,68.41981756313095,-1.2986755788728976
SSR RSI Smoothed,2015-10-03,68.62831421252758,-1.3176849570333893
SSR RSI Smoothed,2015-10-04,68.84475664010951,-1.3374187799403103
SSR RSI Smoothed,2015-10-05,69.1050226195739,-1.3611481513247754
SSR RSI Smoothed,2015-10-06,69.47824623790585,-1.3951762708165292
SSR RSI Smoothed,2015-10-07,69.69015726235361,-1.4144969496464384
SSR RSI Smoothed,2015-10-08,69.90081519854274,-1.43370337998053
SSR RSI Smoothed,2015-10-09,70.15212535092911,-1.4566162168827441
SSR RSI Smoothed,2015-10-10,70.43920694946934,-1.4827904632572646
SSR RSI Smoothed,2015-10-11,70.77499817577622,-1.5134057389574491
SSR RSI Smoothed,2015-10-12,70.98679171605866,-1.532715706339799
SSR RSI Smoothed,2015-10-13,71.28418932063573,-1.5598304995309125
SSR RSI Smoothed,2015-10-14,71.62525275539413,-1.5909264611533207
SSR RSI Smoothed,2015-10-15,71.98806078462655,-1.6240049544878672
SSR RSI Smoothed,2015-10-16,72.43698779610789,-1.6649352205252534
SSR RSI Smoothed,2015-10-17,72.94735275415158,-1.7114670018051523
SSR RSI Smoothed,2015-10-18,73.06756180893917,-1.7224268871912505
SSR RSI Smoothed,2015-10-19,73.20708352009514,-1.7351475758768378
SSR RSI Smoothed,2015-10-20,73.42913063432925,-1.755392397921399
SSR RSI Smoothed,2015-10-21,73.55793587793363,-1.7671360282953905
SSR RSI Smoothed,2015-10-22,73.77719503154843,-1.787126662093462
SSR RSI Smoothed,2015-10-23,74.0296595844165,-1.8101447497772545
SSR RSI Smoothed,2015-10-24,74.32616377849507,-1.8371780875681598
SSR RSI Smoothed,2015-10-25,74.6398511316516,-1.8657780748464794
SSR RSI Smoothed,2015-10-26,74.95559814596538,-1.894565848729208
SSR RSI Smoothed,2015-10-27,75.32965577095595,-1.9286700075626393
SSR RSI Smoothed,2015-10-28,75.74515880448686,-1.9665528911201338
SSR RSI Smoothed,2015-10-29,76.19585930787036,-2.007644852697139
SSR RSI Smoothed,2015-10-30,76.67872738210211,-2.051669645667494
SSR RSI Smoothed,2015-10-31,76.71918443841851,-2.055358258817894
SSR RSI Smoothed,2015-11-01,76.86407662618919,-2.0685685928822752
SSR RSI Smoothed,2015-11-02,77.15386999559658,-2.094990081013667
SSR RSI Smoothed,2015-11-03,77.52683137320422,-2.1289942910895525
SSR RSI Smoothed,2015-11-04,77.8978590383787,-2.162822197752401
SSR RSI Smoothed,2015-11-05,77.9045487581233,-2.163432123200991
SSR RSI Smoothed,2015-11-06,77.74826750161303,-2.149183407391899
SSR RSI Smoothed,2015-11-07,77.66557256170114,-2.14164381675918
SSR RSI Smoothed,2015-11-08,77.39824030311729,-2.1172701876738933
SSR RSI Smoothed,2015-11-09,77.18715342692983,-2.0980246493605605
SSR RSI Smoothed,2015-11-10,76.52503954088826,-2.0376573807185934
SSR RSI Smoothed,2015-11-11,75.66066606706146,-1.9588493889191023
SSR RSI Smoothed,2015-11-12,75.02730013127275,-1.9011031727462138
SSR RSI Smoothed,2015-11-13,74.41359365390281,-1.8451493790443534
SSR RSI Smoothed,2015-11-14,73.78631099984891,-1.7879577972182916
SSR RSI Smoothed,2015-11-15,73.0746520655872,-1.7230733310082966
SSR RSI Smoothed,2015-11-16,72.47601798300019,-1.66849374093533
SSR RSI Smoothed,2015-11-17,71.93488371739392,-1.619156612879422
SSR RSI Smoothed,2015-11-18,71.41278799877911,-1.5715552966000315
SSR RSI Smoothed,2015-11-19,70.81994631732329,-1.5175038202587656
SSR RSI Smoothed,2015-11-20,70.20910176606986,-1.461810958499811
SSR RSI Smoothed,2015-11-21,69.66071429289916,-1.4118125298145268
SSR RSI Smoothed,2015-11-22,69.11026866855738,-1.361626452195624
SSR RSI Smoothed,2015-11-23,68.57455841819814,-1.3127838508252885
SSR RSI Smoothed,2015-11-24,68.0256724971266,-1.2627399768790495
SSR RSI Smoothed,2015-11-25,67.60740425668713,-1.2246049796114833
SSR RSI Smoothed,2015-11-26,67.46610535910872,-1.2117222585437755
SSR RSI Smoothed,2015-11-27,67.35681791430724,-1.2017581350317805
SSR RSI Smoothed,2015-11-28,67.2182074294455,-1.1891205260756124
SSR RSI Smoothed,2015-11-29,67.20995693667314,-1.1883682994207758
SSR RSI Smoothed,2015-11-30,67.24635036468017,-1.191686417182113
SSR RSI Smoothed,2015-12-01,66.02451710554486,-1.080287550393687
SSR RSI Smoothed,2015-12-02,64.83653066685356,-0.9719746181332855
SSR RSI Smoothed,2015-12-03,63.69692388906004,-0.8680726309501478
SSR RSI Smoothed,2015-12-04,62.60039002663647,-0.7680977540544501
SSR RSI Smoothed,2015-12-05,61.64276352218768,-0.6807875530883599
SSR RSI Smoothed,2015-12-06,60.73087508543419,-0.5976474537889693
SSR RSI Smoothed,2015-12-07,59.85609495435466,-0.5178906501803856
SSR RSI Smoothed,2015-12-08,59.09110653612512,-0.4481439459882351
SSR RSI Smoothed,2015-12-09,58.367618198377805,-0.3821809511547746
SSR RSI Smoothed,2015-12-10,57.66146544145436,-0.31779850263928283
SSR RSI Smoothed,2015-12-11,57.158206320898216,-0.2719145857367672
SSR RSI Smoothed,2015-12-12,56.61641834464747,-0.22251785656552114
SSR RSI Smoothed,2015-12-13,56.08680291795444,-0.17423094186078802
SSR RSI Smoothed,2015-12-14,55.61834018512787,-0.13151953489972623
SSR RSI Smoothed,2015-12-15,55.27416041852004,-0.10013944626246708
SSR RSI Smoothed,2015-12-16,54.90018852702485,-0.06604310405553537
SSR RSI Smoothed,2015-12-17,54.5492430290593,-0.0340461597216333
SSR RSI Smoothed,2015-12-18,54.24822417905954,-0.006601204756452938
SSR RSI Smoothed,2015-12-19,53.94800826297857,0.020770543878821282
SSR RSI Smoothed,2015-12-20,53.567233912397306,0.05548709037950384
SSR RSI Smoothed,2015-12-21,53.17744839508256,0.09102521687487601
SSR RSI Smoothed,2015-12-22,52.788375373855246,0.12649838257781737
SSR RSI Smoothed,2015-12-23,52.4676136719135,0.155743363296975
SSR RSI Smoothed,2015-12-24,52.254635402016625,0.17516134667537944
SSR RSI Smoothed,2015-12-25,52.04770142996486,0.19402825000628765
SSR RSI Smoothed,2015-12-26,51.63796871107287,0.23138503353582607
SSR RSI Smoothed,2015-12-27,51.27890676990084,0.26412198275074916
SSR RSI Smoothed,2015-12-28,50.9226179939495,0.29660609266809057
SSR RSI Smoothed,2015-12-29,50.668567571375974,0.3197687697111433
SSR RSI Smoothed,2015-12-30,50.39005954416013,0.34516133321467873
SSR RSI Smoothed,2015-12-31,50.15590365989184,0.3665101547206422
SSR RSI Smoothed,2016-01-01,49.97883637390746,0.38265400647494896
SSR RSI Smoothed,2016-01-02,49.808379026838374,0.3981952066815109
SSR RSI Smoothed,2016-01-03,49.61032091071042,0.4162528667836093
SSR RSI Smoothed,2016-01-04,49.45966251761398,0.42998892621530815
SSR RSI Smoothed,2016-01-05,49.30930072681208,0.44369794336504886
SSR RSI Smoothed,2016-01-06,48.46644865110406,0.5205437530548214
SSR RSI Smoothed,2016-01-07,47.8102902268056,0.580368041151429
SSR RSI Smoothed,2016-01-08,47.16540242800446,0.6391647463933292
SSR RSI Smoothed,2016-01-09,46.53251685362496,0.6968671663147784
SSR RSI Smoothed,2016-01-10,45.91734533733616,0.7529545328050217
SSR RSI Smoothed,2016-01-11,45.32958249889988,0.8065429530355263
SSR RSI Smoothed,2016-01-12,44.743240818679894,0.8600018012367561
SSR RSI Smoothed,2016-01-13,44.15243765906685,0.9138674183198039
SSR RSI Smoothed,2016-01-14,43.57485614275539,0.9665275713431161
SSR RSI Smoothed,2016-01-15,42.87441651463372,1.0303891336660147
SSR RSI Smoothed,2016-01-16,42.35701056099479,1.0775628674582614
SSR RSI Smoothed,2016-01-17,41.84327083788233,1.1244023380251613
SSR RSI Smoothed,2016-01-18,41.37234226283291,1.167338564557348
SSR RSI Smoothed,2016-01-19,40.89868951310216,1.2105231637460854
SSR RSI Smoothed,2016-01-20,40.776265069216585,1.2216850340046412
SSR RSI Smoothed,2016-01-21,40.617404104410475,1.236168950958122
SSR RSI Smoothed,2016-01-22,40.362963935516554,1.259367162553948
SSR RSI Smoothed,2016-01-23,40.164788582810694,1.2774355115301848
SSR RSI Smoothed,2016-01-24,40.10719418844549,1.2826865965024419
SSR RSI Smoothed,2016-01-25,40.00618582934424,1.2918958864410715
SSR RSI Smoothed,2016-01-26,39.91184887712136,1.3004969205800014
SSR RSI Smoothed,2016-01-27,39.86062038294227,1.305167603880001
SSR RSI Smoothed,2016-01-28,39.739004472860096,1.3162557572473317
SSR RSI Smoothed,2016-01-29,39.634446757601815,1.3257886545609983
SSR RSI Smoothed,2016-01-30,39.53082107267652,1.33523657536733
SSR RSI Smoothed,2016-01-31,39.375834680386994,1.3493672338181386
SSR RSI Smoothed,2016-02-01,39.2917532550849,1.3570332352357444
SSR RSI Smoothed,2016-02-02,39.24333615454851,1.3614475938174972
SSR RSI Smoothed,2016-02-03,39.17177070870382,1.367972469047976
SSR RSI Smoothed,2016-02-04,39.351066597041715,1.3516254277218942
SSR RSI Smoothed,2016-02-05,39.49228933751684,1.3387496501670926
SSR RSI Smoothed,2016-02-06,39.56016377217162,1.3325612975028356
SSR RSI Smoothed,2016-02-07,39.6470421979108,1.324640283646529
SSR RSI Smoothed,2016-02-08,39.70419567228154,1.3194293989122012
SSR RSI Smoothed,2016-02-09,39.812001663624294,1.3096003447603406
SSR RSI Smoothed,2016-02-10,40.00500270491799,1.2920037560864328
SSR RSI Smoothed,2016-02-11,40.19253443535582,1.274905823859223
SSR RSI Smoothed,2016-02-12,40.455796646871384,1.2509032753839884
SSR RSI Smoothed,2016-02-13,40.82186612883506,1.2175274238496805
SSR RSI Smoothed,2016-02-14,41.37174497585435,1.1673930213271746
SSR RSI Smoothed,2016-02-15,41.828313626844526,1.125766039943953
SSR RSI Smoothed,2016-02-16,42.365080763800904,1.0768270784783556
SSR RSI Smoothed,2016-02-17,42.97719812146924,1.0210181704494188
SSR RSI Smoothed,2016-02-18,43.63635414339399,0.9609205807577211
SSR RSI Smoothed,2016-02-19,44.27188556963786,0.9029769291484149
SSR RSI Smoothed,2016-02-20,45.06438783617007,0.8307216899340021
SSR RSI Smoothed,2016-02-21,45.83251886475502,0.7606884628225148
SSR RSI Smoothed,2016-02-22,46.57975529739832,0.6925602700457039
SSR RSI Smoothed,2016-02-23,47.017127918864965,0.6526834586793572
SSR RSI Smoothed,2016-02-24,47.49302961408867,0.6092938151627532
SSR RSI Smoothed,2016-02-25,47.969016335071586,0.5658964195464634
SSR RSI Smoothed,2016-02-26,48.519112050925166,0.5157422443240401
SSR RSI Smoothed,2016-02-27,49.0771614321041,0.4648629052566862
SSR RSI Smoothed,2016-02-28,49.63330327054286,0.41415748361874966
SSR RSI Smoothed,2016-02-29,50.23162673609747,0.35960621360104117
SSR RSI Smoothed,2016-03-01,50.73012563129246,0.31415630330861344
SSR RSI Smoothed,2016-03-02,51.03527384241883,0.28633485986055224
SSR RSI Smoothed,2016-03-03,51.27954154239033,0.26406410829409294
SSR RSI Smoothed,2016-03-04,51.32772299513596,0.2596712345562461
SSR RSI Smoothed,2016-03-05,51.21537342498783,0.2699145428841969
SSR RSI Smoothed,2016-03-06,51.22433452812307,0.2690975273651181
SSR RSI Smoothed,2016-03-07,51.38374884256152,0.25456315956532116
SSR RSI Smoothed,2016-03-08,51.524430873966665,0.24173668037198387
SSR RSI Smoothed,2016-03-09,51.69188622202457,0.22646918305036579
SSR RSI Smoothed,2016-03-10,51.92365204987148,0.205338271455523
SSR RSI Smoothed,2016-03-11,52.20478172664593,0.17970668287408745
SSR RSI Smoothed,2016-03-12,52.3037519472495,0.1706832172427454
SSR RSI Smoothed,2016-03-13,52.43911266233433,0.15834190131000317
SSR RSI Smoothed,2016-03-14,52.63578634014442,0.1404104653539537
SSR RSI Smoothed,2016-03-15,52.84666207266946,0.12118417775633714
SSR RSI Smoothed,2016-03-16,53.09571131785106,0.09847747577363151
SSR RSI Smoothed,2016-03-17,53.37877263711714,0.07266977250306145
SSR RSI Smoothed,2016-03-18,53.4370038283997,0.0673606284998865
SSR RSI Smoothed,2016-03-19,53.51616644636414,0.06014309217297056
SSR RSI Smoothed,2016-03-20,53.666862593519696,0.046403590569952025
SSR RSI Smoothed,2016-03-21,53.823086009411654,0.03216014829494203
SSR RSI Smoothed,2016-03-22,54.08510687237301,0.008270777965084101
SSR RSI Smoothed,2016-03-23,54.372134265670475,-0.017898526325422548
SSR RSI Smoothed,2016-03-24,54.56732816743051,-0.0356950458566291
SSR RSI Smoothed,2016-03-25,54.83168642854795,-0.05979752505700908
SSR RSI Smoothed,2016-03-26,55.11843263625535,-0.08594119266112181
SSR RSI Smoothed,2016-03-27,55.55742546457131,-0.1259657240257803
SSR RSI Smoothed,2016-03-28,55.93479577105977,-0.16037191176711418
SSR RSI Smoothed,2016-03-29,56.10684881438683,-0.17605859725454207
SSR RSI Smoothed,2016-03-30,56.21230347868408,-0.18567327258968647
SSR RSI Smoothed,2016-03-31,56.39954197589778,-0.2027444697050244
SSR RSI Smoothed,2016-04-01,56.62578875588613,-0.2233721901544321
SSR RSI Smoothed,2016-04-02,56.91299647056334,-0.24955793498394999
SSR RSI Smoothed,2016-04-03,57.216514007521255,-0.2772307040911308
SSR RSI Smoothed,2016-04-04,57.52182473152431,-0.3050669644138889
SSR RSI Smoothed,2016-04-05,57.89446126448105,-0.3390415572521346
SSR RSI Smoothed,2016-04-06,58.26511162124136,-0.372835063370183
SSR RSI Smoothed,2016-04-07,58.63695609816192,-0.4067374416536161
SSR RSI Smoothed,2016-04-08,58.90972294850412,-0.4316065617224817
SSR RSI Smoothed,2016-04-09,59.20182496248323,-0.4582385371582448
SSR RSI Smoothed,2016-04-10,59.57790329883338,-0.49252693140504394
SSR RSI Smoothed,2016-04-11,59.99089124372096,-0.530180505420795
SSR RSI Smoothed,2016-04-12,60.48476969857662,-0.5752091537987867
SSR RSI Smoothed,2016-04-13,60.88669263799744,-0.6118538920664608
SSR RSI Smoothed,2016-04-14,61.31546075659092,-0.6509462004229398
SSR RSI Smoothed,2016-04-15,61.829916692851235,-0.6978509706798369
SSR RSI Smoothed,2016-04-16,62.36671602134026,-0.7467928671615099
SSR RSI Smoothed,2016-04-17,62.790362513109926,-0.7854182186562237
SSR RSI Smoothed,2016-04-18,63.22626875331122,-0.8251613348477022
SSR RSI Smoothed,2016-04-19,63.77691708367704,-0.8753658938929381
SSR RSI Smoothed,2016-04-20,64.37821475878437,-0.9301883331322134
SSR RSI Smoothed,2016-04-21,65.04841395944469,-0.9912927685515808
SSR RSI Smoothed,2016-04-22,65.56617257847915,-1.0384986560973155
SSR RSI Smoothed,2016-04-23,66.1297419562815,-1.0898812728123577
SSR RSI Smoothed,2016-04-24,66.74996184415957,-1.1464289172251128
SSR RSI Smoothed,2016-04-25,67.37034040472116,-1.2029910283885499
SSR RSI Smoothed,2016-04-26,68.00286648916952,-1.2606606723394225
SSR RSI Smoothed,2016-04-27,67.89462714150446,-1.250792107556418
SSR RSI Smoothed,2016-04-28,66.6820853379272,-1.1402403756877886
SSR RSI Smoothed,2016-04-29,65.57434165047013,-1.039243459331066
SSR RSI Smoothed,2016-04-30,64.47894728529454,-0.9393724744363301
SSR RSI Smoothed,2016-05-01,63.48308214665021,-0.8485759217237384
SSR RSI Smoothed,2016-05-02,62.480964484644616,-0.7572093043056677
SSR RSI Smoothed,2016-05-03,61.597194563132554,-0.6766328696554818
SSR RSI Smoothed,2016-05-04,60.73306332353521,-0.5978469632088467
SSR RSI Smoothed,2016-05-05,59.927204057731814,-0.5243739190514278
SSR RSI Smoothed,2016-05-06,59.30383337707903,-0.46753900569917994
SSR RSI Smoothed,2016-05-07,58.717539979162574,-0.4140845595666114
SSR RSI Smoothed,2016-05-08,58.17217189124771,-0.3643614189317903
SSR RSI Smoothed,2016-05-09,57.69329899876793,-0.3207008808353761
SSR RSI Smoothed,2016-05-10,57.14329075798199,-0.2705546810247647
SSR RSI Smoothed,2016-05-11,56.67380267714614,-0.2277497894532265
SSR RSI Smoothed,2016-05-12,56.26961033760729,-0.19089814193705382
SSR RSI Smoothed,2016-05-13,55.92911636910596,-0.159854100570734
SSR RSI Smoothed,2016-05-14,55.64296823153202,-0.13376496113945477
SSR RSI Smoothed,2016-05-15,55.43657190336187,-0.11494707670592862
SSR RSI Smoothed,2016-05-16,55.19878615597436,-0.09326730771997538
SSR RSI Smoothed,2016-05-17,54.98596322990919,-0.07386348758903914
SSR RSI Smoothed,2016-05-18,54.83565669054618,-0.060159507908719455
SSR RSI Smoothed,2016-05-19,54.49841423445116,-0.029411918447520925
SSR RSI Smoothed,2016-05-20,54.29743956967286,-0.011088346272598557
SSR RSI Smoothed,2016-05-21,54.18505770994539,-0.0008420939893075289
SSR RSI Smoothed,2016-05-22,54.082954994758865,0.008466972270559894
SSR RSI Smoothed,2016-05-23,54.096105846628305,0.007267962516483565
SSR RSI Smoothed,2016-05-24,54.18186426530925,-0.0005509363285075391
SSR RSI Smoothed,2016-05-25,54.38158738319905,-0.018760400539786316
SSR RSI Smoothed,2016-05-26,54.66720310556969,-0.04480099779080928
SSR RSI Smoothed,2016-05-27,55.15084686055192,-0.08889651232316767
SSR RSI Smoothed,2016-05-28,55.94407656262825,-0.16121807441320204
SSR RSI Smoothed,2016-05-29,56.70951697650953,-0.23100598865019384
SSR RSI Smoothed,2016-05-30,57.48603620716049,-0.3018039978606774
SSR RSI Smoothed,2016-05-31,58.24354121954532,-0.370868413430722
SSR RSI Smoothed,2016-06-01,57.57571956793793,-0.30998074758138405
SSR RSI Smoothed,2016-06-02,56.950905354090224,-0.2530142221937921
SSR RSI Smoothed,2016-06-03,56.50156190074552,-0.2120459876764057
SSR RSI Smoothed,2016-06-04,56.10243313281045,-0.17565600392191688
SSR RSI Smoothed,2016-06-05,55.73982140103104,-0.14259540772157925
SSR RSI Smoothed,2016-06-06,55.45773951668357,-0.11687700300235394
SSR RSI Smoothed,2016-06-07,55.17235560812865,-0.09085754103815054
SSR RSI Smoothed,2016-06-08,54.94155767875828,-0.0698148761763595
SSR RSI Smoothed,2016-06-09,54.71112194533043,-0.04880523400178917
SSR RSI Smoothed,2016-06-10,54.52827905381543,-0.03213479983018621
SSR RSI Smoothed,2016-06-11,54.510092386671445,-0.03047665695729359
SSR RSI Smoothed,2016-06-12,54.77450592985982,-0.05458417641992724
SSR RSI Smoothed,2016-06-13,55.15332119663733,-0.08912210630983244
SSR RSI Smoothed,2016-06-14,54.47516341838972,-0.027292059177211208
SSR RSI Smoothed,2016-06-15,53.84414904821563,0.03023975642777039
SSR RSI Smoothed,2016-06-16,53.35794716047378,0.0745685049864454
SSR RSI Smoothed,2016-06-17,52.87793165565854,0.11833321909738258
SSR RSI Smoothed,2016-06-18,52.431605400262086,0.1590263649888882
SSR RSI Smoothed,2016-06-19,52.0195069026767,0.19659884494307864
SSR RSI Smoothed,2016-06-20,51.57238958783901,0.23736411452630474
SSR RSI Smoothed,2016-06-21,51.082308023838614,0.2820465869138876
SSR RSI Smoothed,2016-06-22,50.53016870485618,0.33238708467338174
SSR RSI Smoothed,2016-06-23,50.07247054878019,0.37411704703674153
SSR RSI Smoothed,2016-06-24,49.71396689988986,0.406803094766496
SSR RSI Smoothed,2016-06-25,49.38467660804675,0.43682565724094735
SSR RSI Smoothed,2016-06-26,49.01615140722189,0.47042540536363325
SSR RSI Smoothed,2016-06-27,48.720373484552766,0.49739252641719944
SSR RSI Smoothed,2016-06-28,48.43194035405253,0.5236899967485472
SSR RSI Smoothed,2016-06-29,48.14390466439906,0.549951230989893
SSR RSI Smoothed,2016-06-30,47.975339894503655,0.565319878230752
SSR RSI Smoothed,2016-07-01,47.83279794920285,0.5783159323630198
SSR RSI Smoothed,2016-07-02,47.77946623036449,0.5831783741062382
SSR RSI Smoothed,2016-07-03,47.644327328782346,0.5954994665161285
SSR RSI Smoothed,2016-07-04,47.57880165216996,0.6014736745887838
SSR RSI Smoothed,2016-07-05,47.49716197469411,0.6089170532067618
SSR RSI Smoothed,2016-07-06,47.46445165150934,0.611899369253425
SSR RSI Smoothed,2016-07-07,47.339968363159,0.6232489516556414
SSR RSI Smoothed,2016-07-08,47.32109469616728,0.6249697307384666
SSR RSI Smoothed,2016-07-09,47.27608191494544,0.6290737054679288
SSR RSI Smoothed,2016-07-10,47.241454017877615,0.632230853518844
SSR RSI Smoothed,2016-07-11,47.2275597734467,0.6334976410063452
SSR RSI Smoothed,2016-07-12,46.98516939115502,0.6555972308692173
SSR RSI Smoothed,2016-07-13,46.73226140857616,0.6786557476106674
SSR RSI Smoothed,2016-07-14,46.51543577699507,0.6984245085837578
SSR RSI Smoothed,2016-07-15,46.34882535418742,0.7136149710770181
SSR RSI Smoothed,2016-07-16,46.201339868014614,0.727061745343924
SSR RSI Smoothed,2016-07-17,46.150892813592385,0.7316611820129073
SSR RSI Smoothed,2016-07-18,46.09754578088136,0.7365250199761486
SSR RSI Smoothed,2016-07-19,46.067644511810194,0.7392512246077211
SSR RSI Smoothed,2016-07-20,46.02797608968336,0.7428679351851871
SSR RSI Smoothed,2016-07-21,46.014294540380824,0.7441153305043249
SSR RSI Smoothed,2016-07-22,45.94564924197689,0.7503739655475088
SSR RSI Smoothed,2016-07-23,45.95172637083861,0.7498198921799186
SSR RSI Smoothed,2016-07-24,46.00011960842575,0.7454077092677872
SSR RSI Smoothed,2016-07-25,46.0280543518797,0.7428607997434891
SSR RSI Smoothed,2016-07-26,46.07287949830811,0.7387739323428718
SSR RSI Smoothed,2016-07-27,46.15048928724995,0.7316979729391084
SSR RSI Smoothed,2016-07-28,46.24816833267861,0.7227922283226712
SSR RSI Smoothed,2016-07-29,46.3779277135596,0.7109616058729763
SSR RSI Smoothed,2016-07-30,46.510186598964864,0.6989030947408815
SSR RSI Smoothed,2016-07-31,46.41752157297579,0.7073516934419913
SSR RSI Smoothed,2016-08-01,46.223018243040265,0.7250852510934883
SSR RSI Smoothed,2016-08-02,45.676747600579624,0.7748906808237014
SSR RSI Smoothed,2016-08-03,45.49393535937454,0.7915583204979653
SSR RSI Smoothed,2016-08-04,45.41693324018676,0.7985788764974777
SSR RSI Smoothed,2016-08-05,45.342717256928594,0.8053454106139243
SSR RSI Smoothed,2016-08-06,45.35103136919029,0.8045873835448626
SSR RSI Smoothed,2016-08-07,45.40423128188896,0.799736959034345
