name,date,value,z_score
SSR RSI Smoothed,2019-05-27,64.98149594346232,-0.9854658274790727
SSR RSI Smoothed,2019-05-28,65.06233586499526,-0.9928351662662224
SSR RSI Smoothed,2019-05-29,64.94796411791074,-0.9824090780667112
SSR RSI Smoothed,2019-05-30,64.6778878628656,-0.9577890217374725
SSR RSI Smoothed,2019-05-31,64.51185976936497,-0.9426539591843488
SSR RSI Smoothed,2019-06-01,64.35088622955064,-0.9279796679658057
SSR RSI Smoothed,2019-06-02,64.2546983153318,-0.9192112115686888
SSR RSI Smoothed,2019-06-03,63.903300093491865,-0.887177873375935
SSR RSI Smoothed,2019-06-04,63.3717362887212,-0.8387207040707296
SSR RSI Smoothed,2019-06-05,62.90937253373706,-0.7965717869421015
SSR RSI Smoothed,2019-06-06,62.448728965287835,-0.7545796814124021
SSR RSI Smoothed,2019-06-07,62.09830456843343,-0.7226351167624923
SSR RSI Smoothed,2019-06-08,61.71826673200187,-0.6879910013861773
SSR RSI Smoothed,2019-06-09,61.22632912387027,-0.6431461422161378
SSR RSI Smoothed,2019-06-10,60.89838801905178,-0.6132511465529514
SSR RSI Smoothed,2019-06-11,60.44369127161104,-0.5718011511328
SSR RSI Smoothed,2019-06-12,60.08637123652344,-0.5392279825291705
SSR RSI Smoothed,2019-06-13,59.767511888580835,-0.5101608766255463
SSR RSI Smoothed,2019-06-14,59.62257866856019,-0.49694881531238166
SSR RSI Smoothed,2019-06-15,59.52696657198748,-0.4882328502491693
SSR RSI Smoothed,2019-06-16,59.40947420098947,-0.4775222870723239
SSR RSI Smoothed,2019-06-17,59.40843280030488,-0.4774273533525429
SSR RSI Smoothed,2019-06-18,59.26139411357117,-0.4640233584350477
SSR RSI Smoothed,2019-06-19,59.199535260900255,-0.45838432720305183
SSR RSI Smoothed,2019-06-20,59.2180797567875,-0.4600748369195209
SSR RSI Smoothed,2019-06-21,59.32769385358346,-0.47006721939366347
SSR RSI Smoothed,2019-06-22,59.58231554995107,-0.4932784435946546
SSR RSI Smoothed,2019-06-23,59.844095136574346,-0.5171421785514086
SSR RSI Smoothed,2019-06-24,60.13961098709825,-0.5440812994484509
SSR RSI Smoothed,2019-06-25,60.566295442357365,-0.5829777041750869
SSR RSI Smoothed,2019-06-26,61.13428137559068,-0.6347551018884928
SSR RSI Smoothed,2019-06-27,61.02989991001266,-0.6252397242340231
SSR RSI Smoothed,2019-06-28,61.12899316520751,-0.6342730304916839
SSR RSI Smoothed,2019-06-29,61.09918271918629,-0.6315555207271932
SSR RSI Smoothed,2019-06-30,60.815351249707305,-0.6056815438927055
SSR RSI Smoothed,2019-07-01,60.43595864579164,-0.5710962476853838
SSR RSI Smoothed,2019-07-02,60.09602958672788,-0.5401084343335731
SSR RSI Smoothed,2019-07-03,59.96914064763548,-0.5285412833173161
SSR RSI Smoothed,2019-07-04,59.65010175860199,-0.499457810511055
SSR RSI Smoothed,2019-07-05,59.30277496597593,-0.4677956223720856
SSR RSI Smoothed,2019-07-06,58.995568685787035,-0.4397908060224131
SSR RSI Smoothed,2019-07-07,58.73558312115584,-0.41609061347886983
SSR RSI Smoothed,2019-07-08,58.58611370114228,-0.40246503377132603
SSR RSI Smoothed,2019-07-09,58.43052211737042,-0.38828135977089095
SSR RSI Smoothed,2019-07-10,58.175726443295986,-0.3650542758233943
SSR RSI Smoothed,2019-07-11,57.77282084843837,-0.3283255436395821
SSR RSI Smoothed,2019-07-12,57.47473717697727,-0.3011523410899097
SSR RSI Smoothed,2019-07-13,57.07811107229275,-0.26499604501957436
SSR RSI Smoothed,2019-07-14,56.532401780878935,-0.2152493781319152
SSR RSI Smoothed,2019-07-15,56.128119030725706,-0.178395104956184
SSR RSI Smoothed,2019-07-16,55.53896981561672,-0.12468846991755099
SSR RSI Smoothed,2019-07-17,54.975782776288405,-0.07334853768306873
SSR RSI Smoothed,2019-07-18,54.619740212068606,-0.04089182287401253
SSR RSI Smoothed,2019-07-19,54.25567605469629,-0.007703862457184273
SSR RSI Smoothed,2019-07-20,53.96049092107297,0.019205110403629943
SSR RSI Smoothed,2019-07-21,53.62756747757411,0.049554294306879826
SSR RSI Smoothed,2019-07-22,53.25835814169266,0.08321128738523413
SSR RSI Smoothed,2019-07-23,52.82935060328967,0.12231946355342176
SSR RSI Smoothed,2019-07-24,52.39337858174088,0.16206251955332512
SSR RSI Smoothed,2019-07-25,51.991500826902566,0.1986975542028305
SSR RSI Smoothed,2019-07-26,51.586770785481775,0.23559260229304324
SSR RSI Smoothed,2019-07-27,51.1258386102798,0.27761101711271874
SSR RSI Smoothed,2019-07-28,50.69754980480277,0.31665367384040655
SSR RSI Smoothed,2019-07-29,50.26927349890914,0.35569519111047165
SSR RSI Smoothed,2019-07-30,49.87549079701321,0.39159228358362297
SSR RSI Smoothed,2019-07-31,49.632268291993434,0.4137643615144448
SSR RSI Smoothed,2019-08-01,49.49561154206803,0.42622194272746816
SSR RSI Smoothed,2019-08-02,49.3977504129932,0.43514292880179994
SSR RSI Smoothed,2019-08-03,49.37715191155589,0.4370206809410971
SSR RSI Smoothed,2019-08-04,49.39972630629885,0.4349628070636721
SSR RSI Smoothed,2019-08-05,49.7151215206302,0.4062114903604979
SSR RSI Smoothed,2019-08-06,49.89477282680084,0.38983454053644456
SSR RSI Smoothed,2019-08-07,50.18170482424297,0.3636779206643808
SSR RSI Smoothed,2019-08-08,50.43289091199198,0.3407798853355506
SSR RSI Smoothed,2019-08-09,50.6456612358338,0.3213838175201836
SSR RSI Smoothed,2019-08-10,50.66376230276645,0.3197337306311059
SSR RSI Smoothed,2019-08-11,50.73088185403863,0.31361513596665436
SSR RSI Smoothed,2019-08-12,50.74122452837551,0.31267230141525526
SSR RSI Smoothed,2019-08-13,50.595577211479615,0.32594945954816895
SSR RSI Smoothed,2019-08-14,50.25356635478957,0.3571270488386927
SSR RSI Smoothed,2019-08-15,50.001988043676256,0.3800608391113299
SSR RSI Smoothed,2019-08-16,49.76697501387743,0.40148454417116625
SSR RSI Smoothed,2019-08-17,49.49162387933173,0.4265854566586477
SSR RSI Smoothed,2019-08-18,49.2569414066396,0.447979028249011
SSR RSI Smoothed,2019-08-19,49.20642130280311,0.45258442312908104
SSR RSI Smoothed,2019-08-20,49.11734087512632,0.46070496355522367
SSR RSI Smoothed,2019-08-21,48.83838294297245,0.4861346704428885
SSR RSI Smoothed,2019-08-22,48.56531743397591,0.5110272261099662
SSR RSI Smoothed,2019-08-23,48.39605104187032,0.5264574908238713
SSR RSI Smoothed,2019-08-24,48.15561926130832,0.548375167295601
SSR RSI Smoothed,2019-08-25,47.9028646351254,0.5714161900358604
SSR RSI Smoothed,2019-08-26,47.755736379345265,0.5848283500360946
SSR RSI Smoothed,2019-08-27,47.55252623149667,0.6033529155735912
SSR RSI Smoothed,2019-08-28,47.23271498561642,0.6325067961580944
SSR RSI Smoothed,2019-08-29,46.847133804869706,0.6676562408506379
SSR RSI Smoothed,2019-08-30,46.49921689093645,0.6993722242402178
SSR RSI Smoothed,2019-08-31,46.16422316144074,0.7299101346860946
SSR RSI Smoothed,2019-09-01,45.90498126304728,0.7535425348772142
SSR RSI Smoothed,2019-09-02,45.90126146812712,0.7538816300725781
SSR RSI Smoothed,2019-09-03,45.974548497681134,0.7472008102592225
SSR RSI Smoothed,2019-09-04,46.03454582807785,0.7417314747423912
SSR RSI Smoothed,2019-09-05,46.06278399570074,0.7391572933231702
SSR RSI Smoothed,2019-09-06,45.96445518266276,0.7481209133029335
SSR RSI Smoothed,2019-09-07,45.93182633572541,0.7510953475027167
SSR RSI Smoothed,2019-09-08,45.86124433582721,0.7575295777649573
SSR RSI Smoothed,2019-09-09,45.76218687764128,0.7665596207798875
SSR RSI Smoothed,2019-09-10,45.55575002094552,0.7853783319599248
SSR RSI Smoothed,2019-09-11,45.37653743902712,0.8017152878355972
SSR RSI Smoothed,2019-09-12,45.07903291752043,0.828835695279316
SSR RSI Smoothed,2019-09-13,44.76077341868333,0.8578481191496599
SSR RSI Smoothed,2019-09-14,44.451111493569336,0.8860767912261917
SSR RSI Smoothed,2019-09-15,44.12557340094545,0.9157527291437011
SSR RSI Smoothed,2019-09-16,44.233058594118425,0.9059544167743464
SSR RSI Smoothed,2019-09-17,44.309393645014275,0.8989957404085288
SSR RSI Smoothed,2019-09-18,44.36670219727375,0.8937715129601008
SSR RSI Smoothed,2019-09-19,44.47428574773632,0.883964234374854
SSR RSI Smoothed,2019-09-20,44.52602766820964,0.8792474591203122
SSR RSI Smoothed,2019-09-21,44.477000177490126,0.8837167879141152
SSR RSI Smoothed,2019-09-22,44.4523442031648,0.8859644178534462
SSR RSI Smoothed,2019-09-23,44.26332556462636,0.9031952903983668
SSR RSI Smoothed,2019-09-24,43.74781839194888,0.9501887427747147
SSR RSI Smoothed,2019-09-25,43.19222991407062,1.000835992822493
SSR RSI Smoothed,2019-09-26,42.591387578902896,1.0556085685691032
SSR RSI Smoothed,2019-09-27,42.04943639653934,1.1050126475587876
SSR RSI Smoothed,2019-09-28,41.52673819213371,1.152661631855862
SSR RSI Smoothed,2019-09-29,40.98808097628912,1.201765434017323
SSR RSI Smoothed,2019-09-30,40.57638466111593,1.239295525170319
SSR RSI Smoothed,2019-10-01,40.18367359815187,1.2750949274157122
SSR RSI Smoothed,2019-10-02,39.797220187309094,1.3103238842967433
SSR RSI Smoothed,2019-10-03,39.37971852719978,1.348383188650338
SSR RSI Smoothed,2019-10-04,38.94210411961144,1.3882759639834026
SSR RSI Smoothed,2019-10-05,38.50745119974243,1.4278987711385696
SSR RSI Smoothed,2019-10-06,38.00876986501637,1.4733583860508226
SSR RSI Smoothed,2019-10-07,37.77415922237565,1.4947454096389865
SSR RSI Smoothed,2019-10-08,37.534349218780896,1.516606405141279
SSR RSI Smoothed,2019-10-09,37.590476286484105,1.5114898814090574
SSR RSI Smoothed,2019-10-10,37.61180176914647,1.5095458579172187
SSR RSI Smoothed,2019-10-11,37.50521524685618,1.5192622477652855
SSR RSI Smoothed,2019-10-12,37.411654614062186,1.5277912021126507
SSR RSI Smoothed,2019-10-13,37.30572935050582,1.5374473118473304
SSR RSI Smoothed,2019-10-14,37.237751764195245,1.54364412468381
SSR RSI Smoothed,2019-10-15,37.08916837619144,1.5571889340252734
SSR RSI Smoothed,2019-10-16,36.88076666485934,1.5761867606622302
SSR RSI Smoothed,2019-10-17,36.73031621662427,1.5899017705570746
SSR RSI Smoothed,2019-10-18,36.52470630154686,1.6086450980303089
SSR RSI Smoothed,2019-10-19,36.303015231440455,1.6288543779345959
SSR RSI Smoothed,2019-10-20,36.31028634155992,1.6281915460959084
SSR RSI Smoothed,2019-10-21,36.296012027950965,1.6294927874992113
SSR RSI Smoothed,2019-10-22,36.1948780342707,1.638712126758758
SSR RSI Smoothed,2019-10-23,35.881647543647354,1.6672661080108047
SSR RSI Smoothed,2019-10-24,35.52768191178824,1.6995334903970472
SSR RSI Smoothed,2019-10-25,35.762864850638444,1.6780942964879044
SSR RSI Smoothed,2019-10-26,36.18771925828347,1.639364718257498
SSR RSI Smoothed,2019-10-27,36.682241190388666,1.59428427302384
SSR RSI Smoothed,2019-10-28,37.04010047555513,1.561661946572865
SSR RSI Smoothed,2019-10-29,37.646887062430686,1.5063474949332498
SSR RSI Smoothed,2019-10-30,38.136381555860275,1.461725349239344
SSR RSI Smoothed,2019-10-31,38.59149536693592,1.4202373344450623
SSR RSI Smoothed,2019-11-01,39.064971766056026,1.3770753925892198
SSR RSI Smoothed,2019-11-02,39.539916582582926,1.3337795903195317
SSR RSI Smoothed,2019-11-03,39.95662995442671,1.2957921460467052
SSR RSI Smoothed,2019-11-04,40.454692387936106,1.250388949951478
SSR RSI Smoothed,2019-11-05,40.87090996608334,1.2124467020574843
SSR RSI Smoothed,2019-11-06,41.2976697520482,1.1735434302102326
SSR RSI Smoothed,2019-11-07,41.63222550471116,1.1430454455782397
SSR RSI Smoothed,2019-11-08,41.75443236339263,1.1319051113639107
SSR RSI Smoothed,2019-11-09,41.88417190947292,1.1200781000181979
SSR RSI Smoothed,2019-11-10,42.13204437991037,1.0974821328769266
SSR RSI Smoothed,2019-11-11,42.21379880510966,1.0900294282575045
SSR RSI Smoothed,2019-11-12,42.33382445945596,1.0790879318624744
SSR RSI Smoothed,2019-11-13,42.43918772083036,1.0694830540488491
SSR RSI Smoothed,2019-11-14,42.48728128052846,1.0650988620781674
SSR RSI Smoothed,2019-11-15,42.442841871352734,1.069149942973678
SSR RSI Smoothed,2019-11-16,42.40120012751063,1.0729459896822975
SSR RSI Smoothed,2019-11-17,42.37854196199043,1.0750115000742837
SSR RSI Smoothed,2019-11-18,42.19653946263321,1.091602783841485
SSR RSI Smoothed,2019-11-19,41.99038483128326,1.1103957674583564
SSR RSI Smoothed,2019-11-20,41.77590124238574,1.129948015913044
SSR RSI Smoothed,2019-11-21,41.37698175034729,1.1663133763671736
SSR RSI Smoothed,2019-11-22,40.88855939386838,1.210837786434103
SSR RSI Smoothed,2019-11-23,40.41778678184222,1.2537532520103332
SSR RSI Smoothed,2019-11-24,39.86003979428475,1.3045972710405618
SSR RSI Smoothed,2019-11-25,39.47073511012416,1.3400861489934508
SSR RSI Smoothed,2019-11-26,39.11918699462758,1.3721331514391744
SSR RSI Smoothed,2019-11-27,39.06379631251818,1.3771825465199101
SSR RSI Smoothed,2019-11-28,38.97833971642912,1.3849727397342895
SSR RSI Smoothed,2019-11-29,39.11589942244616,1.3724328453618388
SSR RSI Smoothed,2019-11-30,39.16539180920565,1.367921136808699
SSR RSI Smoothed,2019-12-01,39.157005871880294,1.368685595902999
SSR RSI Smoothed,2019-12-02,39.10900786588596,1.3730610772316862
SSR RSI Smoothed,2019-12-03,39.06047656466493,1.377485173565491
SSR RSI Smoothed,2019-12-04,38.97529798734701,1.3852500226865698
SSR RSI Smoothed,2019-12-05,39.05455327880977,1.3780251382187474
SSR RSI Smoothed,2019-12-06,39.23465405040686,1.3616072152846537
SSR RSI Smoothed,2019-12-07,39.40494692639184,1.3460833766616787
SSR RSI Smoothed,2019-12-08,39.59229941478066,1.3290043897778263
SSR RSI Smoothed,2019-12-09,39.504564560186935,1.3370022682354274
SSR RSI Smoothed,2019-12-10,39.57530467528262,1.3305536242474494
SSR RSI Smoothed,2019-12-11,39.60687773912421,1.3276754348629856
SSR RSI Smoothed,2019-12-12,39.64554293904227,1.3241507288505858
SSR RSI Smoothed,2019-12-13,39.743269988317714,1.3152419654435639
SSR RSI Smoothed,2019-12-14,39.74053670870822,1.315491130250511
SSR RSI Smoothed,2019-12-15,39.78675465878802,1.3112779181923222
SSR RSI Smoothed,2019-12-16,39.71199620839683,1.3180928722111789
SSR RSI Smoothed,2019-12-17,39.50864073015873,1.3366306860158192
SSR RSI Smoothed,2019-12-18,39.79624441970045,1.310412834928427
SSR RSI Smoothed,2019-12-19,39.979104488368776,1.2937433754447336
SSR RSI Smoothed,2019-12-20,40.153780254783115,1.2778199940732198
SSR RSI Smoothed,2019-12-21,40.30388788613394,1.2641362352448537
SSR RSI Smoothed,2019-12-22,40.67540552388272,1.230268818180914
SSR RSI Smoothed,2019-12-23,40.94482183187031,1.205708922393107
SSR RSI Smoothed,2019-12-24,41.16484248072462,1.1856519175020863
SSR RSI Smoothed,2019-12-25,41.35729747718476,1.1681077877787975
SSR RSI Smoothed,2019-12-26,41.556210693464315,1.1499749290103944
SSR RSI Smoothed,2019-12-27,41.77058410241022,1.130432724521307
SSR RSI Smoothed,2019-12-28,42.04309557202725,1.1055906748890152
SSR RSI Smoothed,2019-12-29,42.38217663336495,1.074680164711373
SSR RSI Smoothed,2019-12-30,42.58505883976543,1.0561854942008342
SSR RSI Smoothed,2019-12-31,42.738244246598576,1.0422211664430348
SSR RSI Smoothed,2020-01-01,42.90640167609705,1.026891994369983
SSR RSI Smoothed,2020-01-02,42.900264873779655,1.0274514231087677
SSR RSI Smoothed,2020-01-03,43.217079334223406,0.998570728429634
SSR RSI Smoothed,2020-01-04,43.55530842592853,0.9677378835037608
SSR RSI Smoothed,2020-01-05,43.89697104418593,0.9365920395061591
SSR RSI Smoothed,2020-01-06,44.506393245704146,0.8810373261635908
SSR RSI Smoothed,2020-01-07,45.28318673667803,0.8102251049975108
SSR RSI Smoothed,2020-01-08,46.019116444505215,0.7431380119169394
SSR RSI Smoothed,2020-01-09,46.54168856718147,0.6955005211859279
SSR RSI Smoothed,2020-01-10,47.19729584951023,0.6357355921361839
SSR RSI Smoothed,2020-01-11,47.78127824934521,0.582499962158946
SSR RSI Smoothed,2020-01-12,48.41671649934694,0.5245736349956024
SSR RSI Smoothed,2020-01-13,49.02119655698528,0.4694694457492356
SSR RSI Smoothed,2020-01-14,49.85751045970772,0.39323136480239146
SSR RSI Smoothed,2020-01-15,50.65434473045508,0.3205922332075426
SSR RSI Smoothed,2020-01-16,51.36493639131445,0.25581494756826645
SSR RSI Smoothed,2020-01-17,52.11890104976472,0.1870837947381207
SSR RSI Smoothed,2020-01-18,52.8613066203691,0.11940636428661582
SSR RSI Smoothed,2020-01-19,53.374914217978855,0.07258607650469401
SSR RSI Smoothed,2020-01-20,53.831925940295385,0.030925048789855494
SSR RSI Smoothed,2020-01-21,54.32318385362209,-0.013857849641057199
SSR RSI Smoothed,2020-01-22,54.70601721918941,-0.048756804469219234
SSR RSI Smoothed,2020-01-23,54.85903771022813,-0.06270609856125746
SSR RSI Smoothed,2020-01-24,55.0534448389923,-0.08042818397813144
SSR RSI Smoothed,2020-01-25,55.19413511803953,-0.09325346028589235
SSR RSI Smoothed,2020-01-26,55.4701229774712,-0.11841241638981923
SSR RSI Smoothed,2020-01-27,55.893156517697555,-0.15697600498737813
SSR RSI Smoothed,2020-01-28,56.44593381797636,-0.2073669890748687
SSR RSI Smoothed,2020-01-29,56.99319254045762,-0.2572549015531571
SSR RSI Smoothed,2020-01-30,57.59088900419175,-0.31174070076738875
SSR RSI Smoothed,2020-01-31,58.0422050595502,-0.35288251348749494
SSR RSI Smoothed,2020-02-01,58.490923753427325,-0.3937875516493682
SSR RSI Smoothed,2020-02-02,58.89332439624299,-0.4304702525828052
SSR RSI Smoothed,2020-02-03,59.24978166299137,-0.46296477152837023
SSR RSI Smoothed,2020-02-04,59.475159103310915,-0.48351009964349645
SSR RSI Smoothed,2020-02-05,59.953270809634,-0.5270945944720972
SSR RSI Smoothed,2020-02-06,60.45473625715291,-0.5728080081263963
SSR RSI Smoothed,2020-02-07,60.953614444500005,-0.6182855680542809
SSR RSI Smoothed,2020-02-08,61.47342994454664,-0.6656717660368489
SSR RSI Smoothed,2020-02-09,62.040481669184665,-0.7173640016235975
SSR RSI Smoothed,2020-02-10,62.290351738214646,-0.7401420691493069
SSR RSI Smoothed,2020-02-11,62.65981272107686,-0.773822002277835
SSR RSI Smoothed,2020-02-12,63.03518517552928,-0.8080408230753853
SSR RSI Smoothed,2020-02-13,63.29206269803791,-0.8314576875932259
SSR RSI Smoothed,2020-02-14,63.58495610722059,-0.8581577476608359
SSR RSI Smoothed,2020-02-15,63.49443792410475,-0.849906141955033
SSR RSI Smoothed,2020-02-16,63.42614347489572,-0.8436804440082819
SSR RSI Smoothed,2020-02-17,63.18554483607539,-0.8217475567964659
SSR RSI Smoothed,2020-02-18,63.16222809746205,-0.8196220111131604
SSR RSI Smoothed,2020-02-19,62.79246151210039,-0.7859142193683706
SSR RSI Smoothed,2020-02-20,62.43458377182749,-0.7532902105563898
SSR RSI Smoothed,2020-02-21,62.134711602844376,-0.7259539692022533
SSR RSI Smoothed,2020-02-22,61.81863293794102,-0.6971403493855441
SSR RSI Smoothed,2020-02-23,61.66000700341352,-0.6826800650384717
SSR RSI Smoothed,2020-02-24,61.29074880757832,-0.6490186179039347
SSR RSI Smoothed,2020-02-25,60.80955661307311,-0.6051533068571414
SSR RSI Smoothed,2020-02-26,60.150962765039715,-0.5451161235291874
SSR RSI Smoothed,2020-02-27,59.49476585536894,-0.48529744425852483
SSR RSI Smoothed,2020-02-28,58.85269799912751,-0.4267667645243307
SSR RSI Smoothed,2020-02-29,58.17717677397184,-0.3651864874572142
SSR RSI Smoothed,2020-03-01,57.51214044928914,-0.30456201022599194
SSR RSI Smoothed,2020-03-02,57.0850898608952,-0.2656322289316829
SSR RSI Smoothed,2020-03-03,56.608715281590754,-0.22220608999054328
SSR RSI Smoothed,2020-03-04,56.14495319735027,-0.17992970165919014
SSR RSI Smoothed,2020-03-05,55.6611554579296,-0.13582687005518868
SSR RSI Smoothed,2020-03-06,55.250120916777085,-0.09835710598893863
SSR RSI Smoothed,2020-03-07,54.74732600485038,-0.05252249882726437
SSR RSI Smoothed,2020-03-08,53.99627540435149,0.01594300950593065
SSR RSI Smoothed,2020-03-09,53.19899217312877,0.08862306817965628
SSR RSI Smoothed,2020-03-10,52.43511939105679,0.15825744207099032
SSR RSI Smoothed,2020-03-11,51.680975728662204,0.22700491283768087
SSR RSI Smoothed,2020-03-12,50.53835932101508,0.33116542229928764
SSR RSI Smoothed,2020-03-13,49.643679097929514,0.41272415646249994
SSR RSI Smoothed,2020-03-14,48.73178405912403,0.4958521871662429
SSR RSI Smoothed,2020-03-15,47.92894081158109,0.569039094970309
SSR RSI Smoothed,2020-03-16,47.110135211321655,0.6436811252284453
SSR RSI Smoothed,2020-03-17,46.414794129715126,0.7070681734320174
SSR RSI Smoothed,2020-03-18,45.73282665079298,0.7692360887230745
SSR RSI Smoothed,2020-03-19,45.316286674740994,0.807207726296565
SSR RSI Smoothed,2020-03-20,44.90235375379089,0.8449417056447848
SSR RSI Smoothed,2020-03-21,44.50217013622472,0.8814223033369845
SSR RSI Smoothed,2020-03-22,44.057580274620285,0.9219509586024396
SSR RSI Smoothed,2020-03-23,43.87647693760677,0.9384602750469404
SSR RSI Smoothed,2020-03-24,43.74585468811368,0.9503677533250073
SSR RSI Smoothed,2020-03-25,43.58044085964169,0.9654468196943731
SSR RSI Smoothed,2020-03-26,43.4144378345002,0.9805795970247033
SSR RSI Smoothed,2020-03-27,43.19988094806081,1.0001385272575036
SSR RSI Smoothed,2020-03-28,42.939083527040985,1.0239127283436193
SSR RSI Smoothed,2020-03-29,42.620311516159376,1.05297187263151
SSR RSI Smoothed,2020-03-30,42.501844699901554,1.0637712658951854
SSR RSI Smoothed,2020-03-31,42.39173632159728,1.0738087068976139
SSR RSI Smoothed,2020-04-01,42.31274238291059,1.0810097665383793
SSR RSI Smoothed,2020-04-02,42.267323683780425,1.0851501191613766
SSR RSI Smoothed,2020-04-03,42.21837411215608,1.0896123448778956
SSR RSI Smoothed,2020-04-04,42.23530090529398,1.0880693043745424
SSR RSI Smoothed,2020-04-05,42.23760080822113,1.0878596460333871
SSR RSI Smoothed,2020-04-06,42.447550981557306,1.0687206621452772
SSR RSI Smoothed,2020-04-07,42.6181014812626,1.053173338634655
SSR RSI Smoothed,2020-04-08,42.87115269787783,1.0301052788150007
SSR RSI Smoothed,2020-04-09,43.09526368609286,1.0096754000278663
SSR RSI Smoothed,2020-04-10,43.132370157556736,1.0062927871525984
SSR RSI Smoothed,2020-04-11,43.191887105703046,1.0008672431125951
SSR RSI Smoothed,2020-04-12,43.30583967913523,0.99047936663566
SSR RSI Smoothed,2020-04-13,43.32391736787974,0.9888314108939835
SSR RSI Smoothed,2020-04-14,43.3049065430768,0.9905644309902354
SSR RSI Smoothed,2020-04-15,43.19130939744251,1.0009199067942427
SSR RSI Smoothed,2020-04-16,43.31377726263628,0.9897557793181406
SSR RSI Smoothed,2020-04-17,43.42029085292536,0.9800460379256277
SSR RSI Smoothed,2020-04-18,43.57687767903099,0.9657716379844222
SSR RSI Smoothed,2020-04-19,43.68441172905563,0.95596887184167
SSR RSI Smoothed,2020-04-20,43.65751226482662,0.9584210175307973
SSR RSI Smoothed,2020-04-21,43.60919420659506,0.9628256747087547
SSR RSI Smoothed,2020-04-22,43.77283491928958,0.9479082449494358
SSR RSI Smoothed,2020-04-23,44.11506010369632,0.9167111176197122
SSR RSI Smoothed,2020-04-24,44.45327899618264,0.8858792024510348
SSR RSI Smoothed,2020-04-25,44.801411127551624,0.8541435999157811
SSR RSI Smoothed,2020-04-26,45.21936894214232,0.8160427126802539
SSR RSI Smoothed,2020-04-27,45.52591911418028,0.7880977069186363
SSR RSI Smoothed,2020-04-28,45.81392728025469,0.7618429838929209
SSR RSI Smoothed,2020-04-29,46.446455531022885,0.7041819312352373
SSR RSI Smoothed,2020-04-30,46.96500812528082,0.6569108592997598
SSR RSI Smoothed,2020-05-01,47.5497050050392,0.6036100975842379
SSR RSI Smoothed,2020-05-02,48.15951626167754,0.5480199181138865
SSR RSI Smoothed,2020-05-03,48.70849193101937,0.4979754893642419
SSR RSI Smoothed,2020-05-04,49.18872394504922,0.4541977080315491
SSR RSI Smoothed,2020-05-05,49.69866144027928,0.4077119854904961
SSR RSI Smoothed,2020-05-06,50.26914852663354,0.3557065835391187
SSR RSI Smoothed,2020-05-07,50.97084613466171,0.29174007662477275
SSR RSI Smoothed,2020-05-08,51.4977996989934,0.24370317521494386
SSR RSI Smoothed,2020-05-09,51.789383252206505,0.21712252115638378
SSR RSI Smoothed,2020-05-10,51.65955354510611,0.2289577515489488
SSR RSI Smoothed,2020-05-11,51.464843541369696,0.24670744694166483
SSR RSI Smoothed,2020-05-12,51.34153302952228,0.25794838979005846
SSR RSI Smoothed,2020-05-13,51.38144988847761,0.25430958298046963
SSR RSI Smoothed,2020-05-14,51.537743294691595,0.24006193109328794
SSR RSI Smoothed,2020-05-15,51.52107807912037,0.24158112627775108
SSR RSI Smoothed,2020-05-16,51.539145820078446,0.23993407737278338
SSR RSI Smoothed,2020-05-17,51.663102521434375,0.2286342281162853
SSR RSI Smoothed,2020-05-18,51.808604875774435,0.2153702847189274
SSR RSI Smoothed,2020-05-19,51.97046095897562,0.2006155411559395
SSR RSI Smoothed,2020-05-20,52.029406484910886,0.19524208776352533
SSR RSI Smoothed,2020-05-21,51.91245427768511,0.20590340980105964
SSR RSI Smoothed,2020-05-22,51.85026631374664,0.21157244270034173
SSR RSI Smoothed,2020-05-23,51.773896759759445,0.21853426435581916
SSR RSI Smoothed,2020-05-24,51.55350043078794,0.23862551611406396
SSR RSI Smoothed,2020-05-25,51.40060353232764,0.25256354355016514
SSR RSI Smoothed,2020-05-26,51.23252623007972,0.2678854112512651
SSR RSI Smoothed,2020-05-27,51.239510800343865,0.2672487002849122
SSR RSI Smoothed,2020-05-28,51.42182236888431,0.2506292418797764
SSR RSI Smoothed,2020-05-29,51.548627779492186,0.2390697052907622
SSR RSI Smoothed,2020-05-30,51.7820984856881,0.21778659790759042
SSR RSI Smoothed,2020-05-31,51.85237700250351,0.21138003305633585
SSR RSI Smoothed,2020-06-01,52.18756258156256,0.18082463367180626
SSR RSI Smoothed,2020-06-02,52.167793308357645,0.18262679365736945
SSR RSI Smoothed,2020-06-03,52.19756240880034,0.1799130529412619
SSR RSI Smoothed,2020-06-04,52.2894078805426,0.17154045207154817
SSR RSI Smoothed,2020-06-05,52.32229365475818,0.16854259647153308
SSR RSI Smoothed,2020-06-06,52.37232287040592,0.1639819507859317
SSR RSI Smoothed,2020-06-07,52.45809464936506,0.15616302561207612
SSR RSI Smoothed,2020-06-08,52.55548328580374,0.14728511180011475
SSR RSI Smoothed,2020-06-09,52.66016995257752,0.13774191211208614
SSR RSI Smoothed,2020-06-10,52.77668563071908,0.12712038391218863
SSR RSI Smoothed,2020-06-11,52.609124380342806,0.14239520850634638
SSR RSI Smoothed,2020-06-12,52.5320174338266,0.1494242506051685
SSR RSI Smoothed,2020-06-13,52.423473685938255,0.15931906044971098
SSR RSI Smoothed,2020-06-14,52.27304157325619,0.1730323988819989
SSR RSI Smoothed,2020-06-15,52.19230095912944,0.18039268484096105
SSR RSI Smoothed,2020-06-16,52.15731218575888,0.18358224910358054
