timestamp,mvrv_z,price
1554422400000,-0.8861820132404381,5036.79302365
1554508800000,-0.8174907523640372,5062.79376134
1554595200000,-0.7411308968154396,5198.89699014
1554681600000,-0.663885968227126,5289.91798137
1554768000000,-0.6440407288530935,5204.95837847
1554854400000,-0.6251792107252075,5325.08155529
1554940800000,-0.6171736804664011,5064.48767243
1555027200000,-0.6156462657884908,5088.84997329
1555113600000,-0.6160430476376771,5096.58656276
1555200000000,-0.6201423658423086,5167.32198286
1555286400000,-0.6359182566729327,5066.18715458
1555372800000,-0.6353183715297656,5237.59520905
1555459200000,-0.6410718685481462,5251.66380021
1555545600000,-0.6278199646681014,5299.16459453
1555632000000,-0.6159437648203466,5305.45513705
1555718400000,-0.6025165880431923,5337.37851834
1555804800000,-0.5958178760615617,5314.5314532
1555891200000,-0.5771835235834711,5399.71139699
1555977600000,-0.55881805839998,5571.97722679
1556064000000,-0.5484084671139188,5464.86664182
1556150400000,-0.5566160527483384,5210.59362141
1556236800000,-0.5602850939068393,5280.61484521
1556323200000,-0.5640169456143712,5266.45814395
1556409600000,-0.5668319435708914,5285.13900822
1556496000000,-0.5770539817208429,5248.20427091
1556582400000,-0.5912497727336151,5350.03250117
1556668800000,-0.5948922344451907,5401.02963619
1556755200000,-0.5757688441994954,5505.28367176
1556841600000,-0.5454062679237889,5768.28940693
1556928000000,-0.513418522687111,5829.93903031
1557014400000,-0.482396242605552,5790.99875859
1557100800000,-0.4525973412144516,5750.26065528
1557187200000,-0.42073766801929896,5843.49506628
1557273600000,-0.388580599283926,5983.76061268
1557360000000,-0.35232887449238215,6174.13234808
1557446400000,-0.32120735147127466,6379.29211794
1557532800000,-0.24971341784265258,7212.29317912
1557619200000,-0.19244385130051586,6972.37152291
1557705600000,-0.09588036271805177,7807.13438133
1557792000000,-0.002077993409805999,7994.41615632
1557878400000,0.09573797421595685,8205.16749484
1557964800000,0.16567003971536123,7883.39290525
1558051200000,0.2013009850896375,7332.33362812
1558137600000,0.19040952663373265,7272.8703646
1558224000000,0.2377582650968695,8197.08154991
1558310400000,0.23680624169241993,7977.28172834
1558396800000,0.2298986109755876,7964.08716828
1558483200000,0.20411997603166027,7684.84214611
1558569600000,0.20163373630243356,7881.84672105
1558656000000,0.22683878570620594,7987.37156583
1558742400000,0.257126756362522,8052.54385907
1558828800000,0.27021468549805666,8674.07240318
1558915200000,0.300291970573875,8802.75819975
1559001600000,0.32609235319995367,8719.9617362
1559088000000,0.35508692100873374,8658.62021569
1559174400000,0.3633733600756141,8313.21305379
1559260800000,0.3779930063953166,8584.03749936
1559347200000,0.39014057736653884,8567.49579932
1559433600000,0.3833945293534224,8744.99858488
1559520000000,0.3493646165397743,8214.54501611
1559606400000,0.29842708704939963,7694.79046347
1559692800000,0.2615088020218619,7820.49742937
1559779200000,0.23871770636697234,7823.96826187
1559865600000,0.21510190702390558,8042.62455272
1559952000000,0.1869426394289336,7941.75919036
1560038400000,0.14072606827298934,7686.70517038
1560124800000,0.1306459117902674,7994.91667422
1560211200000,0.13918087715065436,7923.19557195
1560297600000,0.14965923184074398,8139.61233897
1560384000000,0.1640825398249761,8226.39499438
1560470400000,0.1882346423587739,8690.3978563
1560556800000,0.22199306645966727,8839.69426128
1560643200000,0.2728332530630705,8993.51985508
1560729600000,0.3219326117661435,9323.18877291
1560816000000,0.36302567970350447,9070.351716
1560902400000,0.40339072809896687,9276.77182364
1560988800000,0.4487603622447038,9527.85336616
1561075200000,0.4952565922477593,10118.5985274
1561161600000,0.5541529405737496,10694.29348
1561248000000,0.611387753333284,10842.5148341
1561334400000,0.6612812263333486,11006.9875879
1561420800000,0.7444859424961914,11784.6041669
1561507200000,0.8494726494701965,13003.3251831
1561593600000,0.8874760580620172,11151.3707985
1561680000000,0.9422689400003629,12392.3293102
1561766400000,0.9661821782636247,11958.9651413
1561852800000,0.9522993293701226,10817.5692473
1561939200000,0.9230553206862763,10590.7580719
1562025600000,0.8783494524686098,10810.4966905
1562112000000,0.8388024661638971,11953.3879742
1562198400000,0.8333653743475967,11212.6101976
1562284800000,0.7829973725936851,10984.1057812
1562371200000,0.7532033121718639,11209.2110757
1562457600000,0.7641278693108772,11451.3503881
1562544000000,0.8112354391514861,12285.7323738
1562630400000,0.8570642633039086,12560.6272457
1562716800000,0.8526148402215561,12152.5890505
1562803200000,0.846985098523558,11345.7367321
1562889600000,0.8640036847002411,11816.4282932
1562976000000,0.8594908836498698,11373.0446962
1563062400000,0.8114695546767886,10258.343575
1563148800000,0.7608007216265388,10902.4940933
1563235200000,0.6564759857237197,9493.31755974
1563321600000,0.5730623367319708,9694.45068639
1563408000000,0.5503775231016327,10663.3319664
1563494400000,0.5061037308330901,10533.9668428
1563580800000,0.4838461157582077,10770.4048064
1563667200000,0.49237945680995565,10598.6005555
1563753600000,0.4694566364722566,10339.5348432
1563840000000,0.4789519886163749,9900.10969969
1563926400000,0.479424276824511,9821.99302633
1564012800000,0.44755608652666623,9912.80914244
1564099200000,0.420963143505774,9872.51472048
1564185600000,0.37133931110230406,9457.60326361
1564272000000,0.33167676153999787,9555.36758424
1564358400000,0.2937590319737679,9521.49191299
1564444800000,0.27380019699864055,9604.74200395
1564531200000,0.2750543042585078,10085.6277491
